person_id,home_geography_id,destination_geography_id,age_years,sex,employed,income_monthly_inr,permitted_modes,purpose,initial_mode,departure_s,activity_duration_s,source
baseline_650,27:518:99999:802794:1977:000000,27:518:99999:802794:1978:000000,41,male,False,47876.59155195459,"walk,pt,taxi,auto_rickshaw",other,walk,43159.123469289756,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_651,27:519:99999:802794:0836:000000,27:519:99999:802794:0933:000000,7,male,False,14293.551852995446,"walk,pt",education,pt,27507.539706070365,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_652,27:517:04167:552748:0000:000000,27:517:04167:552871:0000:000000,20,male,True,114032.80872625859,"walk,pt,motorbike,taxi,auto_rickshaw",work,taxi,35453.68807896282,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_653,27:517:04166:552615:0000:000000,27:517:04166:552615:0000:000000,3,female,False,8738.56104949051,"walk,pt",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_654,27:518:99999:802794:1256:000000,27:518:99999:802794:1873:000000,38,male,True,10507.0943233746,"walk,pt,taxi,auto_rickshaw",work,taxi,30828.19656799264,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_655,27:517:04163:552258:0000:000000,27:517:04163:552258:0000:000000,9,male,False,73072.10663206228,"walk,pt",education,pt,28934.98259510896,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_656,27:517:04162:552037:0000:000000,27:517:04162:552100:0000:000000,44,female,False,25472.086197698358,"walk,pt,taxi,auto_rickshaw",other,taxi,39060.06029640788,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_657,27:518:99999:802794:1255:000000,27:518:99999:802794:1256:000000,30,female,False,39102.22493322562,"walk,pt,taxi,auto_rickshaw",other,walk,39646.950989486606,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_658,27:518:99999:802794:1975:000000,27:518:99999:802794:2179:000000,11,female,False,7431.92554139897,"walk,pt",education,pt,31375.360063173845,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_659,27:518:99999:802794:1975:000000,27:519:99999:802794:0838:000000,37,male,False,51482.305001662105,"walk,pt,taxi,auto_rickshaw",other,auto_rickshaw,37956.79130490927,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_660,27:518:99999:802794:1769:000000,27:518:99999:802794:1460:000000,30,female,True,170291.3679406249,"walk,pt,taxi,auto_rickshaw",work,pt,30445.692802848967,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_661,27:518:99999:802794:2080:000000,27:518:99999:802794:1978:000000,35,female,False,33998.828279876914,"walk,pt,taxi,auto_rickshaw",other,pt,43017.35394085319,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_662,27:518:99999:802794:1048:000000,27:519:99999:802794:0837:000000,37,female,False,91630.20566785583,"walk,pt,taxi,auto_rickshaw",other,auto_rickshaw,37020.54579512211,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_663,27:518:99999:802794:2486:000000,27:518:99999:802794:2385:000000,43,male,True,55425.58504548211,"walk,pt,motorbike,taxi,auto_rickshaw",work,motorbike,34589.49128038009,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_664,27:518:99999:802794:1043:000000,27:519:99999:802794:0732:000000,44,female,False,49317.51178396833,"walk,pt,taxi,auto_rickshaw",other,auto_rickshaw,37800.647359623,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_665,27:518:99999:802794:1458:000000,27:518:99999:802794:1668:000000,52,male,True,30258.331634477552,"walk,pt,bike,taxi,auto_rickshaw",work,auto_rickshaw,33002.803098988836,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_666,27:518:99999:802794:2180:000000,27:518:99999:802794:2080:000000,26,female,False,30322.068163437685,"walk,pt,taxi,ride,auto_rickshaw",other,pt,38688.59808531317,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_667,27:519:99999:802794:0732:000000,27:519:99999:802794:0732:000000,28,male,False,119624.33053816254,"walk,pt,car,taxi,ride,auto_rickshaw",other,ride,43091.652814596266,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_668,27:518:99999:802794:2080:000000,27:518:99999:802794:2283:000000,7,female,False,12570.802466828809,"walk,pt",education,walk,25965.612277156542,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_669,27:520:04183:554822:0000:000000,27:520:04183:554810:0000:000000,9,female,False,23130.907892071267,"walk,pt,bike",education,bike,25437.982451319134,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_670,27:518:99999:802794:1459:000000,27:518:99999:802794:1564:000000,18,male,False,27630.19638179677,"walk,pt,taxi,auto_rickshaw",other,walk,42800.41930006194,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_671,27:520:04180:554460:0000:000000,27:520:04180:554460:0000:000000,1,male,False,27285.94650344601,"walk,pt",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_672,27:518:99999:802794:1978:000000,27:518:99999:802794:1978:000000,15,female,False,15479.903444356158,"walk,pt",education,pt,30453.045265839042,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_673,27:518:99999:802794:2080:000000,27:518:99999:802794:2080:000000,5,male,False,120210.22491788307,"walk,pt",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_674,27:518:99999:802794:2080:000000,27:518:99999:802794:2080:000000,8,male,False,20774.62195416321,"walk,pt,bike",education,walk,29589.063413936532,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_675,27:518:99999:802794:2080:000000,27:518:99999:802794:1352:000000,30,male,False,32005.87917206565,"walk,pt,taxi,auto_rickshaw",other,walk,39422.45392238694,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_676,27:517:04158:551616:0000:000000,27:517:04159:551783:0000:000000,27,male,True,29824.117533504996,"walk,pt,bike,taxi,auto_rickshaw",work,taxi,32456.92796686229,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_677,27:520:04185:555051:0000:000000,27:520:04185:555067:0000:000000,78,female,False,44169.12756796117,"walk,pt,taxi,auto_rickshaw",other,taxi,41051.7578897967,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_678,27:517:04171:553093:0000:000000,27:517:04168:552946:0000:000000,66,female,False,18596.063542215794,"walk,pt,taxi,auto_rickshaw",other,auto_rickshaw,42962.704956143105,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_679,27:518:99999:802794:2284:000000,27:518:99999:802794:1352:000000,31,female,True,51393.182411130896,"walk,pt,bike,taxi,auto_rickshaw",work,walk,31111.096368660605,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_680,27:520:04172:553307:0000:000000,27:520:04172:553353:0001:000000,30,female,False,12926.769590734788,"walk,pt,taxi,auto_rickshaw",other,auto_rickshaw,41910.716241685535,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_681,27:518:99999:802794:1460:000000,27:518:99999:802794:2080:000000,43,male,True,20055.379122278617,"walk,pt,taxi,auto_rickshaw",work,walk,33423.943875134,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_682,27:519:99999:802794:0933:000000,27:518:99999:802794:2080:000000,40,female,True,43468.41725289277,"walk,pt,motorbike,taxi,auto_rickshaw",work,motorbike,33167.17721476219,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_683,27:519:99999:802794:0838:000000,27:519:99999:802794:0836:000000,60,male,True,29147.657919415677,"walk,pt,taxi,auto_rickshaw",work,pt,29153.269502189592,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_684,27:518:99999:802794:1459:000000,27:518:99999:802794:1977:000000,51,male,True,14954.448474025992,"walk,pt,bike,taxi,auto_rickshaw",work,walk,29335.564543590714,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_685,27:518:99999:802794:1459:000000,27:518:99999:802794:2281:000000,49,female,True,57560.27043155156,"walk,pt,car,taxi,ride,auto_rickshaw",work,pt,31419.525256541023,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_686,27:518:99999:802794:2284:000000,27:518:99999:802794:2284:000000,2,female,False,13065.673966972432,"walk,pt,ride",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_687,27:518:99999:802794:2385:000000,27:518:99999:802794:1769:000000,50,female,False,49807.98254207946,"walk,pt,taxi,auto_rickshaw",other,taxi,37455.52691248032,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_688,27:520:04184:554879:0000:000000,27:520:04183:554806:0000:000000,13,female,False,54451.90703982748,"walk,pt",education,walk,30541.494013969987,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_689,27:518:99999:802794:1978:000000,27:518:99999:802794:1352:000000,31,male,True,76180.69597180116,"walk,pt,taxi,auto_rickshaw",work,pt,31446.25104305439,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_690,27:517:04166:552579:0000:000000,27:517:04166:552579:0000:000000,4,male,False,57651.14382577406,"walk,pt",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_691,27:519:99999:802794:0732:000000,27:519:99999:802794:0835:000000,76,male,False,27345.65468666065,"walk,pt,taxi,auto_rickshaw",other,auto_rickshaw,38125.61558392097,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_692,27:517:04163:552275:0000:000000,27:517:04162:552038:0000:000000,57,male,False,48959.983697483876,"walk,pt,taxi,auto_rickshaw",other,pt,42537.6144454492,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_693,27:519:99999:802794:0933:000000,27:518:99999:802794:2282:000000,20,male,True,31854.77395678537,"walk,pt,taxi,auto_rickshaw",work,walk,33928.33058263763,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_694,27:517:04166:552534:0000:000000,27:518:99999:802794:1145:000000,38,male,True,20593.585839086063,"walk,pt,taxi,auto_rickshaw",work,pt,32350.809252028295,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_695,27:518:99999:802794:1975:000000,27:518:99999:802794:1045:000000,19,female,False,22933.235699101944,"walk,pt,taxi,auto_rickshaw",other,pt,42469.949320310225,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_696,27:518:99999:802794:1564:000000,27:518:99999:802794:1564:000000,5,female,False,8869.941260740889,"walk,pt,ride",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_697,27:519:99999:802794:0836:000000,27:518:99999:802794:1045:000000,66,male,False,71351.43205005616,"walk,pt,bike,taxi,auto_rickshaw",other,walk,36253.94773993367,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_698,27:520:04173:553514:0001:000000,27:520:04173:553514:0001:000000,9,female,False,8713.04982387726,"walk,pt,bike",education,bike,32275.845665517983,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_699,27:518:99999:802794:2179:000000,27:518:99999:802794:2384:000000,68,female,False,88217.7128022592,"walk,pt,taxi,auto_rickshaw",other,pt,40127.14415416774,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_700,27:518:99999:802794:1141:000000,27:518:99999:802794:1256:000000,36,female,True,35386.037226143206,"walk,pt,car,bike,taxi,ride,auto_rickshaw",work,walk,30741.345344537032,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_701,27:520:04175:553773:0000:000000,27:518:99999:802794:2179:000000,31,female,True,57402.53521468328,"walk,pt,taxi,auto_rickshaw",work,taxi,29073.508918784202,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_702,27:520:04182:554739:0000:000000,27:520:04179:554341:0000:000000,93,female,False,23010.361959435708,"walk,pt,taxi,auto_rickshaw",other,auto_rickshaw,37662.79800385082,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_703,27:518:99999:802794:1460:000000,27:518:99999:802794:1357:000000,48,female,True,26573.751373745014,"walk,pt,taxi,auto_rickshaw",work,walk,35253.98062551482,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_704,27:517:04158:551654:0000:000000,27:517:04164:552402:0000:000000,44,female,True,99968.87380199297,"walk,pt,taxi,auto_rickshaw",work,pt,32278.99024431804,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_705,27:518:99999:802794:2384:000000,27:519:99999:802794:0525:000000,27,male,True,16080.775861990749,"walk,pt,taxi,auto_rickshaw",work,walk,34299.40560170656,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_706,27:519:99999:802794:0731:000000,27:518:99999:802794:2179:000000,36,female,True,40200.6550198347,"walk,pt,taxi,auto_rickshaw",work,auto_rickshaw,30975.777525063924,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_707,27:518:99999:802794:1141:000000,27:518:99999:802794:1249:000000,56,male,False,9079.43285379225,"walk,pt,taxi,auto_rickshaw",other,pt,39064.155815104314,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_708,27:520:04174:553685:0000:000000,27:520:04175:553761:0000:000000,6,female,False,56290.90444709233,"walk,pt",education,walk,30257.12968184855,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_709,27:519:99999:802794:0209:000000,27:519:99999:802794:0525:000000,10,female,False,9962.70181224658,"walk,pt",education,pt,25559.403701425723,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_710,27:518:99999:802794:1048:000000,27:519:99999:802794:0629:000000,37,female,True,17814.570854909718,"walk,pt,taxi,auto_rickshaw",work,walk,35933.983108442306,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_711,27:517:04168:552998:0000:000000,27:517:04168:552998:0000:000000,3,male,False,16200.287504943022,"walk,pt",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_712,27:520:04181:554674:0000:000000,27:520:04181:554701:0000:000000,11,female,False,69393.9269794169,"walk,pt",education,walk,31623.06105826074,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_713,27:519:99999:802794:0312:000000,27:519:99999:802794:0416:000000,6,female,False,12519.139340033464,"walk,pt",education,pt,26492.96741801818,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_714,27:517:04166:552687:0001:000000,27:517:04168:552984:0000:000000,56,male,False,53148.78292844376,"walk,pt,taxi,auto_rickshaw",other,taxi,41705.861789284856,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_715,27:518:99999:802794:2281:000000,27:518:99999:802794:1458:000000,25,female,True,22387.11460167489,"walk,pt,taxi,auto_rickshaw",work,auto_rickshaw,32136.83731925749,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_716,27:518:99999:802794:2080:000000,27:518:99999:802794:1142:000000,18,female,False,32521.886786617586,"walk,pt,taxi,auto_rickshaw",other,pt,41398.00981076658,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_717,27:518:99999:802794:1978:000000,27:518:99999:802794:2080:000000,45,male,False,55028.28143022125,"walk,pt,bike,taxi,auto_rickshaw",other,walk,36833.71200206662,3600,synthetic_from_historical_marginals_and_provisional_assumptions
