parent_type,parent_id,parent_relation_type,member_sequence,member_role,referenced_type,referenced_id,reason
relation,5808139,route,357,,way,53175421,absent_entity
relation,5808139,route,358,,way,127945697,absent_entity
relation,5808139,route,359,,way,61592984,absent_entity
relation,5808139,route,360,,way,1371247902,absent_entity
relation,5808139,route,361,,way,1371247909,absent_entity
relation,5808139,route,362,,way,1371247903,absent_entity
relation,5808139,route,363,,way,1371247904,absent_entity
relation,5808139,route,364,,way,1371247910,absent_entity
relation,5808139,route,365,,way,1547221549,absent_entity
relation,5808139,route,366,,way,1547221557,absent_entity
relation,5808139,route,367,,way,1492151138,absent_entity
relation,5808139,route,368,,way,1492151139,absent_entity
relation,5808139,route,369,,way,61592979,absent_entity
relation,5808139,route,370,,way,127878269,absent_entity
relation,5808139,route,371,,way,127878264,absent_entity
relation,5808139,route,372,,way,22839121,absent_entity
relation,5808139,route,373,,way,1373787468,absent_entity
relation,5808139,route,374,,way,1373787464,absent_entity
relation,5808139,route,375,,way,1373787469,absent_entity
relation,5808139,route,376,,way,154084440,absent_entity
relation,5808139,route,377,,way,154084443,absent_entity
relation,5808139,route,378,,way,22839120,absent_entity
relation,5808139,route,379,,way,1373787319,absent_entity
relation,5808139,route,380,,way,1373787320,absent_entity
relation,5808139,route,381,,way,240435520,absent_entity
relation,5808139,route,382,,way,240435501,absent_entity
relation,5808139,route,383,,way,103836690,absent_entity
relation,5808139,route,384,,way,108070094,absent_entity
relation,5808139,route,385,,way,1373787317,absent_entity
relation,5808139,route,386,,way,1373787302,absent_entity
relation,5808139,route,387,,way,22839115,absent_entity
relation,5808139,route,388,,way,1373787467,absent_entity
relation,5808139,route,389,,way,1373787465,absent_entity
relation,5808139,route,390,,way,154084450,absent_entity
relation,5808139,route,391,,way,1373787303,absent_entity
relation,5808139,route,392,,way,240435515,absent_entity
relation,5808139,route,393,,way,240435502,absent_entity
relation,5808139,route,394,,way,60486502,absent_entity
relation,5808139,route,395,,way,505066922,absent_entity
relation,5808139,route,396,,way,505066920,absent_entity
relation,5808139,route,397,,way,1386650399,absent_entity
relation,5808139,route,398,,way,505066921,absent_entity
relation,5808139,route,399,,way,505066918,absent_entity
relation,5808139,route,400,,way,505066915,absent_entity
relation,5808139,route,401,,way,505066919,absent_entity
relation,5808139,route,402,,way,505066917,absent_entity
relation,5808139,route,403,,way,1386650397,absent_entity
relation,5808139,route,404,,way,1386650398,absent_entity
relation,5808139,route,405,,way,1386650395,absent_entity
relation,5808139,route,406,,way,1386650396,absent_entity
relation,5808139,route,407,,way,22839146,absent_entity
relation,5808139,route,408,,way,1386650400,absent_entity
relation,5808139,route,409,,way,1386650401,absent_entity
relation,5808139,route,410,,way,1374210265,absent_entity
relation,5808139,route,411,,way,22839147,absent_entity
relation,5808139,route,412,,way,640781599,absent_entity
relation,5808139,route,413,,way,640781597,absent_entity
relation,5808139,route,414,,way,1374210257,absent_entity
relation,5808139,route,415,,way,1374210256,absent_entity
relation,5808139,route,416,,way,1374210258,absent_entity
relation,5808139,route,417,,way,1374210260,absent_entity
relation,5808139,route,418,,way,1374210263,absent_entity
relation,5808139,route,419,,way,1374210264,absent_entity
relation,5808139,route,420,,way,1374210255,absent_entity
relation,5808139,route,421,,way,1374210254,absent_entity
relation,5808139,route,422,,way,1374210252,absent_entity
relation,5808139,route,423,,way,240435517,absent_entity
relation,5808139,route,424,,way,22839182,absent_entity
relation,5808139,route,425,,way,1374210253,absent_entity
relation,5808139,route,426,,way,240435510,absent_entity
relation,5808139,route,427,,way,240435497,absent_entity
relation,5808139,route,428,,way,240435506,absent_entity
relation,5808139,route,429,,way,124787969,absent_entity
relation,5808139,route,430,,way,1375359093,absent_entity
relation,5808139,route,431,,way,1375359094,absent_entity
relation,5808139,route,432,,way,124787956,absent_entity
relation,5808139,route,433,,way,1375359095,absent_entity
relation,5808139,route,434,,way,1375359096,absent_entity
relation,5808139,route,435,,way,22838976,absent_entity
relation,5808139,route,436,,way,1375359099,absent_entity
relation,5808139,route,437,,way,22865354,absent_entity
relation,5808139,route,438,,way,22865359,absent_entity
relation,5808139,route,439,,way,126563365,absent_entity
relation,5808139,route,440,,way,240435499,absent_entity
relation,5808139,route,441,,way,124787964,absent_entity
relation,5808139,route,442,,way,124787949,absent_entity
relation,5808139,route,443,,way,1375359102,absent_entity
relation,5808139,route,444,,way,1375359103,absent_entity
relation,5808139,route,445,,way,981206710,absent_entity
relation,5808139,route,446,,way,981206709,absent_entity
relation,5808139,route,447,,way,240435504,absent_entity
relation,5808139,route,448,,way,1375359105,absent_entity
relation,5808139,route,449,,way,1375359106,absent_entity
relation,5808139,route,450,,way,240435514,absent_entity
relation,5808139,route,451,,way,240435508,absent_entity
relation,5808139,route,452,,way,842950109,absent_entity
relation,5808139,route,453,,way,842950110,absent_entity
relation,5808139,route,454,,way,842950108,absent_entity
relation,5808139,route,455,,way,842950107,absent_entity
relation,5808139,route,456,,way,240435511,absent_entity
relation,5808139,route,457,,way,240435500,absent_entity
relation,5808139,route,458,,way,1375359121,absent_entity
relation,5808139,route,459,,way,1375359120,absent_entity
relation,5808139,route,460,,way,843076832,absent_entity
relation,5808139,route,461,,way,843076833,absent_entity
relation,5808139,route,462,,way,240435512,absent_entity
relation,5808139,route,463,,way,1375359122,absent_entity
relation,5808139,route,464,,way,240435505,absent_entity
relation,5808139,route,465,,way,240435513,absent_entity
relation,5808139,route,466,,way,240435503,absent_entity
relation,5808139,route,467,,way,57825822,absent_entity
relation,5808139,route,468,,way,1375359123,absent_entity
relation,5808139,route,469,,way,1375359124,absent_entity
relation,5808139,route,470,,way,240435498,absent_entity
relation,5808139,route,471,,way,57825825,absent_entity
relation,5808139,route,472,,way,57825831,absent_entity
relation,5808139,route,473,,way,1243718741,absent_entity
relation,5808139,route,474,,way,1179637799,absent_entity
relation,5808139,route,475,,way,1179637806,absent_entity
relation,5808139,route,476,,way,1179637805,absent_entity
relation,5808139,route,477,,way,1179637816,absent_entity
relation,5808139,route,478,,way,1179637812,absent_entity
relation,5808139,route,479,,way,1179637819,absent_entity
relation,5808139,route,480,,way,1179637820,absent_entity
relation,5808139,route,481,,way,1179637811,absent_entity
relation,5808139,route,482,,way,1179637824,absent_entity
relation,5808139,route,483,,way,1179637870,absent_entity
relation,5808139,route,484,,way,1378608966,absent_entity
relation,5808139,route,485,,way,1378608967,absent_entity
relation,5808139,route,486,,way,1179640180,absent_entity
relation,5808139,route,487,,way,1179640184,absent_entity
relation,5808139,route,488,,way,1179640179,absent_entity
relation,5808139,route,489,,way,1179640190,absent_entity
relation,5808139,route,490,,way,1179640189,absent_entity
relation,5808139,route,491,,way,1179640196,absent_entity
relation,5808139,route,492,,way,1179640195,absent_entity
relation,5808139,route,493,,way,1179640198,absent_entity
relation,5808139,route,494,,way,1378608961,absent_entity
relation,5808139,route,495,,way,1378608962,absent_entity
relation,5808139,route,496,,way,1179671004,absent_entity
relation,5808139,route,497,,way,1179671007,absent_entity
relation,5808139,route,498,,way,1179671003,absent_entity
relation,5808139,route,499,,way,1179671026,absent_entity
relation,5808139,route,500,,way,1179671023,absent_entity
relation,5808139,route,501,,way,1179671030,absent_entity
relation,5808139,route,502,,way,1378608955,absent_entity
relation,5808139,route,503,,way,1179671029,absent_entity
relation,5808139,route,504,,way,1378608956,absent_entity
relation,5808139,route,505,,way,1378608957,absent_entity
relation,5808139,route,506,,way,1179694642,absent_entity
relation,5808139,route,507,,way,1378608950,absent_entity
relation,5808139,route,508,,way,1378608949,absent_entity
relation,5808139,route,509,,way,1179694641,absent_entity
relation,5808139,route,510,,way,1179694651,absent_entity
relation,5808139,route,511,,way,1179694650,absent_entity
relation,5808139,route,512,,way,1179694659,absent_entity
relation,5808139,route,513,,way,1179694661,absent_entity
relation,5808139,route,514,,way,1179694655,absent_entity
relation,5808139,route,515,,way,1378608947,absent_entity
relation,5808139,route,516,,way,1378608946,absent_entity
relation,5808139,route,517,,way,1179694662,absent_entity
relation,5808139,route,518,,way,1179694675,absent_entity
relation,5808139,route,519,,way,1179694673,absent_entity
relation,5808139,route,520,,way,1179694676,absent_entity
relation,5808139,route,521,,way,1179694672,absent_entity
relation,5808139,route,522,,way,1179694689,absent_entity
relation,5808139,route,523,,way,1179694691,absent_entity
relation,5808139,route,524,,way,1179694687,absent_entity
relation,5808139,route,525,,way,1179694703,absent_entity
relation,5808139,route,526,,way,1179694702,absent_entity
relation,5808139,route,527,,way,1179694705,absent_entity
relation,5808139,route,528,,way,1179694704,absent_entity
relation,5808139,route,529,,way,1179694686,absent_entity
relation,5808139,route,530,,way,1179694701,absent_entity
relation,5808139,route,531,,way,1179694700,absent_entity
relation,5808139,route,532,,way,1179694690,absent_entity
relation,5808139,route,533,,way,1179694688,absent_entity
relation,5808139,route,534,,way,1179694670,absent_entity
relation,5808139,route,535,,way,1179694677,absent_entity
relation,5808139,route,536,,way,1179694671,absent_entity
relation,5808139,route,537,,way,1179694674,absent_entity
relation,5808139,route,538,,way,1179694664,absent_entity
relation,5808139,route,539,,way,1378608944,absent_entity
relation,5808139,route,540,,way,1378608945,absent_entity
relation,5808139,route,541,,way,1179694660,absent_entity
relation,5808139,route,542,,way,1179694663,absent_entity
relation,5808139,route,543,,way,1179694658,absent_entity
relation,5808139,route,544,,way,1179694648,absent_entity
relation,5808139,route,545,,way,1179694649,absent_entity
relation,5808139,route,546,,way,1179694643,absent_entity
relation,5808139,route,547,,way,1378608951,absent_entity
relation,5808139,route,548,,way,1378608952,absent_entity
relation,5808139,route,549,,way,1179694644,absent_entity
relation,5808139,route,550,,way,1179671031,absent_entity
relation,5808139,route,551,,way,1378608954,absent_entity
relation,5808139,route,552,,way,1179671032,absent_entity
relation,5808139,route,553,,way,1179671024,absent_entity
relation,5808139,route,554,,way,1179671025,absent_entity
relation,5808139,route,555,,way,1179671005,absent_entity
relation,5808139,route,556,,way,1179671008,absent_entity
relation,5808139,route,557,,way,1179671006,absent_entity
relation,5808139,route,558,,way,1378608964,absent_entity
relation,5808139,route,559,,way,1378608963,absent_entity
relation,5808139,route,560,,way,1179640193,absent_entity
relation,5808139,route,561,,way,1179640197,absent_entity
relation,5808139,route,562,,way,1179640194,absent_entity
relation,5808139,route,563,,way,1179640187,absent_entity
relation,5808139,route,564,,way,1179640188,absent_entity
relation,5808139,route,565,,way,1179640181,absent_entity
relation,5808139,route,566,,way,1179640183,absent_entity
relation,5808139,route,567,,way,1179640182,absent_entity
relation,5808139,route,568,,way,1378608969,absent_entity
relation,5808139,route,569,,way,1378608968,absent_entity
relation,5808139,route,570,,way,1179637826,absent_entity
relation,5808139,route,571,,way,1179637823,absent_entity
relation,5808139,route,572,,way,1179637813,absent_entity
relation,5808139,route,573,,way,1179637822,absent_entity
relation,5808139,route,574,,way,1179637821,absent_entity
relation,5808139,route,575,,way,1179637814,absent_entity
relation,5808139,route,576,,way,1179637815,absent_entity
relation,5808139,route,577,,way,1179637807,absent_entity
relation,5808139,route,578,,way,1179637808,absent_entity
relation,5808139,route,579,,way,1179637800,absent_entity
relation,5808139,route,580,,way,240437276,absent_entity
relation,5808139,route,581,,way,640781581,absent_entity
relation,5808139,route,582,,way,640781583,absent_entity
relation,5808139,route,583,,way,640781585,absent_entity
relation,5808139,route,584,,way,640781587,absent_entity
relation,5808139,route,585,,way,640781589,absent_entity
