line,date,weekday,paper_qr,mobile_application,whatsapp,ncmc_and_other_trip,total_ridership,channel_sum_equals_total,source,source_id,source_sha256,printed_line
Metro Lines 2A and 7,2025-08-11,True,109371,5787,65406,135568,316132,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-08-12,True,111443,6019,68680,140346,326488,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-08-13,True,110883,6065,70131,139515,326594,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-08-14,True,113753,6090,70321,131755,321919,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-08-15,True,81676,1983,32613,30744,147016,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-08-16,False,83667,2650,40469,53534,180320,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-08-17,False,79564,1981,31452,27085,140082,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-08-18,True,93108,4980,59849,119926,277863,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-08-19,True,59798,2427,33129,60832,156186,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-08-20,True,87380,3767,49757,97757,238661,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-08-21,True,113097,6306,73043,142320,334766,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-08-22,True,115889,6330,74283,138569,335071,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-08-23,False,109117,3653,55900,76222,244892,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-08-24,False,82615,2139,36645,29975,151374,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-08-25,True,107661,6117,70062,136920,320760,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-08-26,True,105496,5702,66043,127343,304584,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-08-27,True,94614,2695,42138,31833,171280,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-08-28,True,106946,5014,61692,103108,276760,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-08-29,True,103367,5398,54372,108150,271287,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-08-30,False,109332,3987,56573,70725,240617,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-08-31,False,88927,2386,36285,28309,155907,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-09-01,True,103721,5380,62053,117696,288850,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-09-02,True,97586,5508,63305,120370,286769,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-09-03,True,100741,5683,65855,130317,302596,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-09-04,True,106097,5707,68190,130799,310793,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-09-05,True,101926,5113,63751,114293,285083,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-09-06,False,93412,3024,48069,59611,204116,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-09-07,False,74638,1940,32137,27831,136546,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-09-08,True,98791,5218,63664,121602,289275,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-09-09,True,114347,5763,72413,144478,337001,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-09-10,True,112369,5476,72774,143788,334407,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-09-11,True,111787,5477,70092,140757,328113,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-09-12,True,112876,5358,70717,136003,324954,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-09-13,False,110230,3237,52821,73312,239600,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-09-14,False,84792,2101,35581,31018,153492,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-09-15,True,97622,5129,64832,133108,300691,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-09-16,True,114046,5495,73683,147347,340571,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-09-17,True,108061,5696,69231,144197,327185,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-09-18,True,108756,5552,69414,143286,327008,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Metro Lines 2A and 7,2025-09-19,True,110542,5166,70193,138755,324656,True,observed,ogd_metro_2a_7_ridership_daily_2024_2025,46e3b6fd316a2ba8e33e077bb9c5855d616a4cbf0b47d02fddc4dad6fcea2bb7,2A & 7
Monorail,2024-10-01,True,15135,,,3680,18815,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-02,True,11087,,,881,11968,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-03,True,15217,,,3792,19009,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-04,True,14229,,,3605,17834,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-05,False,14020,,,1721,15741,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-06,False,11412,,,453,11865,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-07,True,15803,,,3860,19663,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-08,True,16697,,,4011,20708,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-09,True,15579,,,3928,19507,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-10,True,16132,,,3835,19967,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-11,True,15908,,,3422,19330,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-12,False,11011,,,618,11629,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-13,False,10290,,,475,10765,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-14,True,16075,,,3975,20050,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-15,True,16116,,,4062,20178,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-16,True,16016,,,3935,19951,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-17,True,15552,,,3948,19500,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-18,True,14984,,,3623,18607,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-19,False,14415,,,1778,16193,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-20,False,11004,,,537,11541,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-21,True,16005,,,4023,20028,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-22,True,15531,,,4129,19660,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-23,True,15759,,,3957,19716,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-24,True,16007,,,3899,19906,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-25,True,16336,,,3555,19891,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-26,False,13731,,,1556,15287,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-27,False,9199,,,469,9668,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-28,True,14283,,,3109,17392,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-29,True,13760,,,2821,16581,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-30,True,12798,,,2576,15374,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-10-31,True,10690,,,1234,11924,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-01,True,9599,,,696,10295,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-02,False,10954,,,581,11535,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-03,False,12065,,,320,12385,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-04,True,13767,,,2926,16693,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-05,True,14037,,,3260,17297,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-06,True,14108,,,3386,17494,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-07,True,13993,,,3401,17394,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-08,True,14357,,,3032,17389,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-09,False,12828,,,1358,14186,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-10,False,12064,,,514,12578,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-11,True,14837,,,3691,18528,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-12,True,14994,,,3721,18715,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-13,True,14676,,,3897,18573,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-14,True,14641,,,3643,18284,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-15,True,12536,,,2013,14549,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-16,False,13414,,,1633,15047,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-17,False,11070,,,516,11586,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-18,True,15147,,,3870,19017,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-19,True,15044,,,3599,18643,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-20,True,11181,,,1016,12197,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-21,True,14368,,,3500,17868,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-22,True,14972,,,3604,18576,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-23,False,13212,,,1451,14663,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-24,False,10240,,,497,10737,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-25,True,15281,,,3873,19154,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-26,True,15074,,,3869,18943,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-27,True,14275,,,3814,18089,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-28,True,14646,,,3807,18453,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-29,True,14654,,,3535,18189,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-11-30,False,12959,,,1620,14579,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-01,False,10542,,,503,11045,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-02,True,14321,,,3693,18014,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-03,True,15649,,,3857,19506,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-04,True,14749,,,3799,18548,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-05,True,16142,,,3713,19855,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-06,True,13638,,,3016,16654,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-07,False,13867,,,1732,15599,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-08,False,11362,,,492,11854,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-09,True,15386,,,3823,19209,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-10,True,14936,,,3865,18801,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-11,True,14979,,,3799,18778,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-12,True,15332,,,3777,19109,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-13,True,15264,,,3568,18832,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-14,False,13910,,,1512,15422,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-15,False,11139,,,508,11647,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-16,True,14926,,,3834,18760,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-17,True,15079,,,3969,19048,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-18,True,15272,,,3918,19190,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-19,True,14759,,,3712,18471,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-20,True,14971,,,3530,18501,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-21,False,13455,,,1709,15164,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-22,False,11407,,,526,11933,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-23,True,15075,,,3444,18519,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-24,True,14457,,,3148,17605,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-25,True,11267,,,1001,12268,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-26,True,13309,,,2885,16194,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-27,True,13961,,,2790,16751,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
